Episode,Selected Happenings,Activated Features,Plot Text
11,[ShipRescueHappening][HomesickHappening][ShipRescueHappening][ShipRescueHappening][FoodStolenHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][ShipRescueHappening][StormHappening][FoodPoisoningHappening][FoodStolenHappening][LooseFriendHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-hasAtLeastOneFriend][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-ownsFood][isAlive-ownsFood][isAlive-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening HomesickHappening robinson has found a friend. robinson now has 1 friends. ShipRescueHappening robinson complained. ShipRescueHappening robinson is hungry. FoodStolenHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. FoodStolenHappening robinson looked for food. LooseFriendHappening robinson has lost a friend. robinson now has 0 friends. robinson eats food. robinson's hunger is 0. LooseFriendHappening ShipRescueHappening LooseFriendHappening LooseFriendHappening LooseFriendHappening robinson is hungry. 
12,[ShipRescueHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening StormHappening FoodPoisoningHappening FoodPoisoningHappening 
13,[EmptyHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][StormHappening][LooseFriendHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][FireHappening][EmptyHappening][FoodPoisoningHappening][FoodStolenHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-isHungry-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-isBurning][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. EmptyHappening ShipRescueHappening ShipRescueHappening ShipRescueHappening robinson is hungry. StormHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. FireHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson has extinguished the fire. FoodPoisoningHappening robinson looked for food. FoodStolenHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening LooseFriendHappening LooseFriendHappening LooseFriendHappening LooseFriendHappening robinson is hungry. 
14,[ShipRescueHappening][EmptyHappening][StormHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening EmptyHappening StormHappening ShipRescueHappening 
15,[StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][LooseFriendHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][EmptyHappening][FoodPoisoningHappening][LooseFriendHappening][FireHappening][EmptyHappening][LooseFriendHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][FoodStolenHappening][LooseFriendHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isOnIsland-isHungry-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening FoodPoisoningHappening FoodPoisoningHappening robinson is hungry. LooseFriendHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FireHappening robinson looked for food. robinson has extinguished the fire. EmptyHappening LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. FoodStolenHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening EmptyHappening LooseFriendHappening EmptyHappening LooseFriendHappening robinson is hungry. 
16,[EmptyHappening][ShipRescueHappening][FoodPoisoningHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. EmptyHappening ShipRescueHappening FoodPoisoningHappening ShipRescueHappening 
17,[ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][HomesickHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][FireHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry-hasAtLeastOneFriend][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening ShipRescueHappening ShipRescueHappening HomesickHappening robinson is hungry. robinson has found a friend. robinson now has 1 friends. LooseFriendHappening robinson is hungry. robinson complained. LooseFriendHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FireHappening robinson looked for food. LooseFriendHappening robinson has extinguished the fire. LooseFriendHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening 
18,[ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][LooseFriendHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening ShipRescueHappening ShipRescueHappening ShipRescueHappening robinson is hungry. LooseFriendHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening 
19,[ShipRescueHappening][FoodStolenHappening][HomesickHappening][ShipRescueHappening][LooseFriendHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][FoodPoisoningHappening][LooseFriendHappening][ShipRescueHappening][FireHappening][FireHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-hasAtLeastOneFriend][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening FoodStolenHappening HomesickHappening robinson has found a friend. robinson now has 1 friends. ShipRescueHappening robinson is hungry. robinson complained. LooseFriendHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. FireHappening robinson eats food. robinson's hunger is 0. FireHappening 
20,[ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][LooseFriendHappening][LooseFriendHappening][ShipRescueHappening][FoodPoisoningHappening][EmptyHappening][ShipRescueHappening][FireHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][HomesickHappening][EmptyHappening][EmptyHappening][HomesickHappening][FireHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][StormHappening][FoodStolenHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][StormHappening][LooseFriendHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][LooseFriendHappening][FoodStolenHappening][LooseFriendHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise-isSick][isAlive-onCruise-isSick-ownsFood][isAlive-onCruise-isSick-ownsFood-hasHut][isAlive-onCruise-isSick-hasHut][isAlive-onCruise-isSick-hasHut][isAlive-onCruise-isSick-hasHut-ownsFood][isAlive-onCruise-isSick-hasHut-ownsFood][isAlive-onCruise-isSick-hasHut-ownsFood][isAlive-onCruise-isSick-hasHut][isAlive-onCruise-isSick-hasHut][isAlive-onCruise-isSick-hasHut][isAlive-onCruise-isSick-hasHut-ownsFood][isAlive-onCruise-isSick-hasHut-ownsFood][isAlive-onCruise-isSick-hasHut][isAlive-onCruise-isSick-hasHut][isAlive-onCruise-isSick-hasHut-ownsFood][isAlive-onCruise-isSick-hasHut-ownsFood][isAlive-onCruise-isSick-hasHut-ownsFood-hasAtLeastOneFriend][isAlive-onCruise-isSick-hasHut-hasAtLeastOneFriend][isAlive-onCruise-isSick-hasHut-hasAtLeastOneFriend][isAlive-onCruise-isSick-hasHut][isAlive-onCruise-isSick-hasHut][isAlive-onCruise-isSick-hasHut][isAlive-onCruise-isSick-hasHut-ownsFood][isAlive-onCruise-isSick-hasHut][isAlive-isSick-isOnIsland][isAlive-isSick-isOnIsland-hasHut-ownsFood][isAlive-isSick-isOnIsland-hasHut-ownsFood][isAlive-isOnIsland-hasHut-ownsFood][isAlive-isOnIsland-hasHut][isAlive-isOnIsland-hasHut-ownsFood][isAlive-isOnIsland-hasHut][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening ShipRescueHappening ShipRescueHappening ShipRescueHappening robinson is hungry. LooseFriendHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. EmptyHappening robinson looked for food. ShipRescueHappening robinson builds a hut. FireHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. LooseFriendHappening robinson builds a hut. LooseFriendHappening robinson has extinguished the fire. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. EmptyHappening robinson builds a hut. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. LooseFriendHappening robinson builds a hut. HomesickHappening robinson is hungry. robinson eats food. robinson's hunger is 0. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. HomesickHappening robinson builds a hut. FireHappening robinson has found a friend. robinson now has 1 friends. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. robinson builds a hut. EmptyHappening EmptyHappening robinson complained. EmptyHappening robinson has extinguished the fire. EmptyHappening robinson builds a hut. EmptyHappening robinson looked for food. LooseFriendHappening robinson is hungry. robinson builds a hut. robinson eats food. robinson's hunger is 0. StormHappening FoodStolenHappening robinson builds a hut. robinson looked for food. LooseFriendHappening robinson has lost a friend. robinson now has 0 friends. LooseFriendHappening robinson is in the hut with the name cozy hut. robinson is asleep. robinson has left the hut with the name cozy hut. LooseFriendHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. StormHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. LooseFriendHappening 
21,[ShipRescueHappening][EmptyHappening][ShipRescueHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][StormHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][FoodPoisoningHappening][LooseFriendHappening][StormHappening][LooseFriendHappening][FoodPoisoningHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening EmptyHappening ShipRescueHappening ShipRescueHappening robinson is hungry. EmptyHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. StormHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. StormHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening 
22,[ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][StormHappening][FoodPoisoningHappening][HomesickHappening][FoodPoisoningHappening][LooseFriendHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][ShipRescueHappening][FireHappening][LooseFriendHappening][ShipRescueHappening][ShipRescueHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][StormHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][EmptyHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland-isHungry][isAlive-isOnIsland-isHungry-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-hasAtLeastOneFriend][isAlive-isOnIsland-hasAtLeastOneFriend][isAlive-isOnIsland-ownsFood][isAlive-ownsFood-hasAtLeastOneFriend][isAlive-hasAtLeastOneFriend][isAlive][isAlive-ownsFood][isAlive][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening ShipRescueHappening ShipRescueHappening StormHappening robinson is hungry. FoodPoisoningHappening robinson is hungry. robinson looked for food. HomesickHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson has found a friend. robinson now has 1 friends. LooseFriendHappening robinson has lost a friend. robinson now has 0 friends. robinson has found a friend. robinson now has 1 friends. LooseFriendHappening robinson has lost a friend. robinson now has 0 friends. robinson looked for food. ShipRescueHappening robinson has found a friend. robinson now has 1 friends. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson complained. FireHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson has extinguished the fire. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. StormHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. EmptyHappening 
