Episode,Selected Happenings,Activated Features,Plot Text
24,[FoodStolenHappening][FoodStolenHappening][FoodStolenHappening][FoodStolenHappening][FireHappening][FireHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FireHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. FoodStolenHappening FoodStolenHappening FoodStolenHappening FoodStolenHappening robinson is hungry. FireHappening robinson is hungry. robinson looked for food. FireHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FireHappening 
25,[LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][FireHappening][LooseFriendHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][EmptyHappening][FireHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. LooseFriendHappening LooseFriendHappening LooseFriendHappening LooseFriendHappening robinson is hungry. FireHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FireHappening 
26,[FoodStolenHappening][StormHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][FoodStolenHappening][HomesickHappening][FoodPoisoningHappening][FireHappening][FoodPoisoningHappening][HomesickHappening][HomesickHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][HomesickHappening][FireHappening][EmptyHappening][HomesickHappening][HomesickHappening][EmptyHappening][HomesickHappening][StormHappening][StormHappening][EmptyHappening][EmptyHappening][HomesickHappening][HomesickHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland][isAlive][isAlive-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood][isAlive-isSick-ownsFood-foodIsPoisoned-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-ownsFood][isAlive-isSick-ownsFood-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut],robinson went on a cruise. robinson is on a ship with the name magnificent ship. FoodStolenHappening StormHappening ShipRescueHappening EmptyHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. ShipRescueHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. HomesickHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FireHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. HomesickHappening robinson eats food. robinson's hunger is 0. robinson is sick. HomesickHappening robinson builds a hut. ShipRescueHappening robinson looked for food. EmptyHappening robinson builds a hut. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson builds a hut. HomesickHappening robinson looked for food. FireHappening robinson builds a hut. EmptyHappening robinson eats food. robinson's hunger is 0. HomesickHappening robinson builds a hut. HomesickHappening robinson looked for food. EmptyHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. HomesickHappening StormHappening robinson builds a hut. StormHappening robinson looked for food. EmptyHappening robinson builds a hut. EmptyHappening robinson eats food. robinson's hunger is 0. HomesickHappening robinson builds a hut. HomesickHappening 
27,[EmptyHappening][LooseFriendHappening][LooseFriendHappening][EmptyHappening][FireHappening][FireHappening][LooseFriendHappening][ShipRescueHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. EmptyHappening LooseFriendHappening LooseFriendHappening EmptyHappening robinson is hungry. FireHappening robinson is hungry. robinson looked for food. FireHappening robinson is hungry. robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening 
28,[FoodStolenHappening][FoodStolenHappening][FoodStolenHappening][FireHappening][FireHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodStolenHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. FoodStolenHappening FoodStolenHappening FoodStolenHappening FireHappening robinson is hungry. FireHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening 
29,[LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][LooseFriendHappening][FireHappening][LooseFriendHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][LooseFriendHappening][FireHappening][LooseFriendHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. LooseFriendHappening LooseFriendHappening LooseFriendHappening LooseFriendHappening robinson is hungry. FireHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. FireHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening 
30,[ShipRescueHappening][LooseFriendHappening][LooseFriendHappening][ShipRescueHappening][FireHappening][LooseFriendHappening][FireHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening LooseFriendHappening LooseFriendHappening ShipRescueHappening robinson is hungry. FireHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FireHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening 
31,[ShipRescueHappening][StormHappening][ShipRescueHappening][ShipRescueHappening][FireHappening][ShipRescueHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening][FoodPoisoningHappening][HomesickHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland][isAlive][isAlive-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-isSick],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening StormHappening ShipRescueHappening ShipRescueHappening robinson is hungry. FireHappening robinson is hungry. robinson looked for food. ShipRescueHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. HomesickHappening 
32,[ShipRescueHappening][FoodStolenHappening][ShipRescueHappening][HomesickHappening][FireHappening][LooseFriendHappening][ShipRescueHappening][ShipRescueHappening][HomesickHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][EmptyHappening][FoodStolenHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening FoodStolenHappening ShipRescueHappening HomesickHappening robinson is hungry. FireHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. HomesickHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening 
33,[ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][ShipRescueHappening][FireHappening][LooseFriendHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-onCruise-isHungry][isAlive-onCruise-isHungry-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise][isAlive-onCruise-ownsFood][isAlive-onCruise],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening ShipRescueHappening ShipRescueHappening ShipRescueHappening robinson is hungry. FireHappening robinson is hungry. robinson looked for food. LooseFriendHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening 
