Episode,Selected Happenings,Activated Features,Plot Text
348,[StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][FoodStolenHappening][EmptyHappening][EmptyHappening][EmptyHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening FoodPoisoningHappening FoodPoisoningHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening 
349,[StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][FireHappening][FoodStolenHappening][FoodPoisoningHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][StormHappening][FoodPoisoningHappening][HomesickHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isOnIsland-isHungry-ownsFood][isAlive-isOnIsland-isBurning][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-isSick][isAlive-isOnIsland-isSick-ownsFood][isAlive-isOnIsland-isSick][isAlive-isOnIsland-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-hasHut-ownsFood-foodIsPoisoned][isAlive-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-hasHut-isSick][isAlive-hasHut-isSick-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening FoodPoisoningHappening FoodPoisoningHappening robinson is hungry. LooseFriendHappening robinson is hungry. robinson looked for food. FireHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson has extinguished the fire. FoodPoisoningHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson builds a hut. ShipRescueHappening robinson looked for food. FoodPoisoningHappening robinson is in the hut with the name cozy hut. robinson is asleep. robinson has left the hut with the name cozy hut. LooseFriendHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. HomesickHappening 
350,[ShipRescueHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][FireHappening][EmptyHappening][EmptyHappening][FireHappening][HomesickHappening][HomesickHappening][FoodStolenHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][HomesickHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][FireHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][EmptyHappening][EmptyHappening][ShipRescueHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood][isAlive][isAlive-hasAtLeastOneFriend][isAlive-hasAtLeastOneFriend-ownsFood][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening StormHappening FoodPoisoningHappening FoodPoisoningHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FireHappening robinson looked for food. EmptyHappening robinson has extinguished the fire. EmptyHappening robinson eats food. robinson's hunger is 0. FireHappening robinson looked for food. HomesickHappening robinson has extinguished the fire. HomesickHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson has found a friend. robinson now has 1 friends. ShipRescueHappening robinson looked for food. EmptyHappening robinson complained. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. HomesickHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson complained. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. FireHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson has extinguished the fire. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening 
351,[StormHappening][FoodPoisoningHappening][EmptyHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][FireHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][EmptyHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening EmptyHappening FoodPoisoningHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FireHappening robinson looked for food. EmptyHappening robinson has extinguished the fire. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening 
352,[StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][EmptyHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening FoodPoisoningHappening FoodPoisoningHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. LooseFriendHappening robinson eats food. robinson's hunger is 0. EmptyHappening 
353,[StormHappening][ShipRescueHappening][EmptyHappening][HomesickHappening][ShipRescueHappening][FoodStolenHappening][StormHappening][EmptyHappening][FoodPoisoningHappening][FoodPoisoningHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][LooseFriendHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][StormHappening][FoodPoisoningHappening][FoodStolenHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive][isAlive][isAlive-isHungry-hasAtLeastOneFriend][isAlive-isHungry-hasAtLeastOneFriend-ownsFood][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood][isAlive-isSick][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-ownsFood-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening ShipRescueHappening EmptyHappening HomesickHappening robinson is hungry. robinson has found a friend. robinson now has 1 friends. ShipRescueHappening robinson is hungry. robinson looked for food. FoodStolenHappening robinson is hungry. robinson complained. StormHappening robinson is hungry. robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson builds a hut. FoodPoisoningHappening robinson looked for food. ShipRescueHappening robinson builds a hut. LooseFriendHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson builds a hut. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. StormHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson builds a hut. FoodStolenHappening robinson looked for food. StormHappening robinson builds a hut. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson builds a hut. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. LooseFriendHappening StormHappening robinson builds a hut. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. LooseFriendHappening 
354,[ShipRescueHappening][ShipRescueHappening][StormHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][HomesickHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][FoodPoisoningHappening][FoodStolenHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][EmptyHappening][StormHappening][EmptyHappening][EmptyHappening][EmptyHappening][FireHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood-hasAtLeastOneFriend][isAlive-hasAtLeastOneFriend][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. ShipRescueHappening ShipRescueHappening StormHappening FoodPoisoningHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. HomesickHappening robinson looked for food. EmptyHappening robinson has found a friend. robinson now has 1 friends. ShipRescueHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson complained. FoodPoisoningHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. StormHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FireHappening 
355,[StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][LooseFriendHappening][FoodStolenHappening][HomesickHappening][EmptyHappening][EmptyHappening][FireHappening][LooseFriendHappening][EmptyHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][HomesickHappening][EmptyHappening][FoodPoisoningHappening][FoodPoisoningHappening][HomesickHappening][FoodPoisoningHappening][FoodStolenHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][StormHappening][FoodPoisoningHappening][FoodStolenHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][ShipRescueHappening][FoodPoisoningHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][ShipRescueHappening][FoodPoisoningHappening][LooseFriendHappening][FoodPoisoningHappening][FoodPoisoningHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood-hasAtLeastOneFriend][isAlive-hasAtLeastOneFriend][isAlive][isAlive-ownsFood][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood][isAlive-isSick][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut][isAlive-isSick-hasHut-ownsFood][isAlive-isSick-hasHut-ownsFood-foodIsPoisoned][isAlive-isSick-hasHut][isAlive-isSick-hasHut],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening FoodPoisoningHappening FoodPoisoningHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. HomesickHappening robinson looked for food. EmptyHappening robinson has found a friend. robinson now has 1 friends. EmptyHappening robinson eats food. robinson's hunger is 0. FireHappening robinson complained. LooseFriendHappening robinson looked for food. EmptyHappening robinson has extinguished the fire. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson looked for food. HomesickHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson builds a hut. FoodPoisoningHappening robinson complained. robinson builds a hut. FoodPoisoningHappening HomesickHappening robinson looked for food. FoodPoisoningHappening robinson builds a hut. FoodStolenHappening robinson is hungry. robinson eats food. robinson's hunger is 0. robinson is sick. robinson complained. FoodPoisoningHappening FoodPoisoningHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening StormHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening FoodStolenHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening FoodPoisoningHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. ShipRescueHappening FoodPoisoningHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening ShipRescueHappening robinson builds a hut. robinson looked for food. FoodPoisoningHappening LooseFriendHappening robinson builds a hut. robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening FoodPoisoningHappening 
356,[StormHappening][LooseFriendHappening][FoodPoisoningHappening][FireHappening][ShipRescueHappening][HomesickHappening][ShipRescueHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][ShipRescueHappening][FoodStolenHappening][FireHappening][EmptyHappening][FoodStolenHappening][FoodPoisoningHappening][ShipRescueHappening][FoodPoisoningHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][StormHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-hasAtLeastOneFriend][isAlive-ownsFood][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive-isSick][isAlive-isSick-ownsFood],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening LooseFriendHappening FoodPoisoningHappening FireHappening robinson is hungry. robinson has extinguished the fire. ShipRescueHappening robinson is hungry. robinson looked for food. HomesickHappening robinson is hungry. robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson has found a friend. robinson now has 1 friends. ShipRescueHappening robinson looked for food. robinson complained. EmptyHappening EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. ShipRescueHappening robinson looked for food. FoodStolenHappening robinson eats food. robinson's hunger is 0. FireHappening robinson looked for food. EmptyHappening robinson has extinguished the fire. FoodStolenHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. ShipRescueHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. FoodPoisoningHappening robinson eats food. robinson's hunger is 0. robinson is sick. FoodPoisoningHappening robinson looked for food. StormHappening 
357,[FoodStolenHappening][FoodPoisoningHappening][StormHappening][EmptyHappening][ShipRescueHappening][EmptyHappening][StormHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][EmptyHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][FoodPoisoningHappening],[isAlive-onCruise][isAlive-onCruise][isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. FoodStolenHappening FoodPoisoningHappening StormHappening EmptyHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. StormHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening 
358,[StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][StormHappening][ShipRescueHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][EmptyHappening][LooseFriendHappening][EmptyHappening][FoodStolenHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isHungry-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening FoodPoisoningHappening StormHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. EmptyHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. LooseFriendHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening 
359,[StormHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][EmptyHappening][FoodStolenHappening][FireHappening][FoodStolenHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][FoodPoisoningHappening][ShipRescueHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][FoodPoisoningHappening][EmptyHappening][FoodStolenHappening][EmptyHappening][FoodPoisoningHappening][StormHappening][EmptyHappening],[isAlive-onCruise][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland][isAlive-isOnIsland-isHungry][isAlive-isOnIsland-isHungry-ownsFood][isAlive-isOnIsland-isHungry-ownsFood][isAlive-isOnIsland-ownsFood-isBurning][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood][isAlive-isOnIsland-ownsFood-isHungry][isAlive-ownsFood-isHungry][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive][isAlive-ownsFood][isAlive],robinson went on a cruise. robinson is on a ship with the name magnificent ship. StormHappening FoodPoisoningHappening FoodPoisoningHappening FoodPoisoningHappening robinson is hungry. EmptyHappening robinson is hungry. robinson looked for food. FoodStolenHappening robinson is hungry. robinson looked for food. FireHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson has extinguished the fire. FoodPoisoningHappening FoodPoisoningHappening FoodPoisoningHappening FoodPoisoningHappening robinson is hungry. ShipRescueHappening robinson is hungry. robinson looked for food. EmptyHappening robinson is hungry. robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodStolenHappening robinson looked for food. EmptyHappening robinson eats food. robinson's hunger is 0. FoodPoisoningHappening robinson looked for food. StormHappening robinson eats food. robinson's hunger is 0. EmptyHappening 
